Time,weaCelHei,weaCloTim,weaHDifHor,weaHDirNor,weaHGloHor,weaHHorIR,weaIAveHor,weaIDifHor,weaIDirNor,weaNOpa,weaNTot,weaPAtm,weaRelHum,weaSolTim,weaSolZen,weaTBlaSky,weaTDewPoi,weaTDryBul,weaTWetBul,weaWinDir,weaWinSpe,weaZLum,SimTime
2015-04-03 17:00:00+00:00,1463.0,7988400.0,243.376802882,6.0,248.0,297.0,29550.0,29150.0,500.0,1.0,1.0,101325.0,0.6,7988685.52539,0.69111961834,269.074773603,269.85,276.45,273.635645607,5.58505360638,6.2,11515.0,7988400.0
2015-04-03 18:00:00+00:00,16764.0,7992000.0,242.372253729,9.0,249.5,299.0,29800.0,29200.0,750.0,1.0,1.0,101325.0,0.6,7992286.30563,0.656764540501,269.074773603,269.85,276.45,273.635645607,5.41052068118,5.2,11560.0,7992000.0
2015-04-03 19:00:00+00:00,1829.0,7995600.0,273.190636032,218.0,439.5,300.0,48950.0,31600.0,23400.0,1.0,1.0,101325.0,0.53,7995887.08559,0.703029549954,269.997625617,269.25,277.55,274.055412067,4.71238898038,5.2,10570.0,7995600.0
2015-04-03 20:00:00+00:00,1829.0,7999200.0,290.02415498,446.5,596.0,300.0,63700.0,31300.0,47050.0,1.0,1.0,101325.0,0.69,7999487.86528,0.815813380755,269.464586477,271.45,276.45,274.288716798,5.58505360638,4.6,8275.0,7999200.0
2015-04-03 21:00:00+00:00,2134.0,8002800.0,225.257229722,446.0,477.0,300.0,50000.0,23900.0,45300.0,1.0,1.0,101325.0,0.63,8003088.64469,0.971034755955,269.927774445,270.95,277.05,274.386362378,5.41052068118,3.6,5220.0,8002800.0
2015-04-03 22:00:00+00:00,2134.0,8006400.0,168.014423909,391.5,328.0,297.5,34050.0,17900.0,37550.0,1.0,1.0,101325.0,0.69,8006689.42382,1.14982441314,269.464586477,271.45,276.45,274.288716798,5.41052068118,5.2,3340.0,8006400.0
2015-04-03 23:00:00+00:00,914.0,8010000.0,101.271706184,274.5,164.0,295.5,17000.0,10650.0,22300.0,1.0,1.0,101325.0,0.85,8010290.20267,1.34024081186,268.80058906,273.15,275.35,274.368340973,0.0,0.0,1720.0,8010000.0
2015-04-04 00:00:00+00:00,1981.0,8013600.0,37.064728535,94.5,40.5,293.5,4250.0,3400.0,5900.0,1.0,1.0,101325.0,0.78,8013890.98124,1.53443623665,268.536958812,272.05,275.35,273.90078884,5.41052068118,5.7,495.0,8013600.0
2015-04-04 01:00:00+00:00,1433.0,8017200.0,0.0001,0.0,0.0,290.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.74,8017491.75953,1.72615725781,267.784330648,270.95,274.85,273.168781121,4.88692190558,3.1,0.0,8017200.0
2015-04-04 02:00:00+00:00,1981.0,8020800.0,0.0001,0.0,0.0,285.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.77,8021092.53753,1.90890929947,267.199755068,270.95,274.25,272.806399418,5.23598775598,3.1,0.0,8020800.0
2015-04-04 03:00:00+00:00,914.0,8024400.0,0.0001,0.0,0.0,284.5,0.0,0.0,0.0,0.9,1.0,101325.0,0.8,8024693.31524,2.07428358645,265.460426836,271.45,274.25,272.997943532,4.88692190558,3.1,0.0,8024400.0
2015-04-04 04:00:00+00:00,762.0,8028000.0,0.0001,0.0,0.0,285.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.83,8028294.09266,2.21026879172,266.832810809,271.45,273.75,272.712357967,6.28318530718,3.1,0.0,8028000.0
2015-04-04 05:00:00+00:00,914.0,8031600.0,0.0001,0.0,0.0,283.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.76,8031894.86979,2.30066571208,265.862812117,269.85,273.15,271.717182646,6.10865238198,4.1,0.0,8031600.0
2015-04-04 06:00:00+00:00,10790.0,8035200.0,0.0001,0.0,0.0,277.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.72,8035495.64664,2.32911265532,265.717353404,269.25,273.15,271.47305078,5.93411945678,4.1,0.0,8035200.0
2015-04-04 07:00:00+00:00,1158.0,8038800.0,0.0001,0.0,0.0,275.0,0.0,0.0,0.0,0.9,0.9,101325.0,0.66,8039096.42318,2.28911307039,262.877723638,267.55,272.55,270.562072523,6.28318530718,2.1,0.0,8038800.0
2015-04-04 08:00:00+00:00,1341.0,8042400.0,0.0001,0.0,0.0,278.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.69,8042697.19944,2.18956568338,264.8661254,268.15,272.55,270.741603808,6.10865238198,2.6,0.0,8042400.0
2015-04-04 09:00:00+00:00,1524.0,8046000.0,0.0001,0.0,0.0,277.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.66,8046297.97539,2.04739291101,264.719379699,267.55,272.55,270.562072523,6.10865238198,3.6,0.0,8046000.0
2015-04-04 10:00:00+00:00,1524.0,8049600.0,0.0001,0.0,0.0,275.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.68,8049898.75105,1.87816247984,264.233745174,267.55,272.05,270.226727014,5.75958653158,4.1,0.0,8049600.0
2015-04-04 11:00:00+00:00,1676.0,8053200.0,0.0001,0.0,0.0,275.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.62,8053499.52641,1.69314779754,263.963712019,266.45,272.05,269.875359949,5.75958653158,4.1,0.0,8053200.0
2015-04-04 12:00:00+00:00,1524.0,8056800.0,57.6805364163,75.5,63.0,277.0,6700.0,5700.0,5550.0,1.0,1.0,101325.0,0.66,8057100.30146,1.50028143255,264.111243378,267.05,272.05,270.109942007,5.41052068118,3.1,1060.0,8056800.0
2015-04-04 13:00:00+00:00,1524.0,8060400.0,130.507213994,126.0,163.5,273.0,17700.0,14950.0,10350.0,1.0,1.0,101325.0,0.66,8060701.07622,1.30586032028,264.719379699,267.55,272.55,270.562072523,5.58505360638,3.6,3250.0,8060400.0
2015-04-04 14:00:00+00:00,1524.0,8064000.0,214.715851677,237.5,319.0,267.5,34250.0,22100.0,24350.0,0.8,0.8,101325.0,0.66,8064301.85067,1.11620948674,262.201957846,268.15,273.15,271.103955453,5.41052068118,3.1,5000.0,8064000.0
2015-04-04 15:00:00+00:00,1463.0,8067600.0,274.395074833,384.0,501.0,275.5,53600.0,29150.0,40650.0,0.8,0.8,101325.0,0.47,8067902.62481,0.939592578477,261.970055942,264.85,273.75,270.416442416,4.71238898038,2.1,6970.0,8067600.0
2015-04-04 16:00:00+00:00,1372.0,8071200.0,259.95754893,203.0,403.0,280.0,44700.0,30300.0,21600.0,1.0,1.0,101325.0,0.52,8071503.39865,0.788876975028,266.09832024,266.45,274.25,271.171339091,5.23598775598,3.6,9660.0,8071200.0
2015-04-04 17:00:00+00:00,1067.0,8074800.0,209.850752825,6.0,214.5,284.0,25800.0,25450.0,500.0,0.8,0.8,101325.0,0.51,8075104.17217,0.684279749545,264.044869624,267.05,275.35,272.039335633,5.41052068118,2.6,10215.0,8074800.0
2015-04-04 18:00:00+00:00,9022.0,8078400.0,186.0,0.0,186.0,291.0,22700.0,22700.0,0.0,1.0,1.0,101325.0,0.62,8078704.94539,0.650073391327,267.85748951,269.25,275.35,272.808983813,5.58505360638,4.1,9340.0,8078400.0
2015-04-04 19:00:00+00:00,884.0,8082000.0,179.5,0.0,179.5,290.5,21850.0,21850.0,0.0,1.0,1.0,101325.0,0.67,8082305.71829,0.697096806866,267.517458943,269.85,274.85,272.70259665,5.58505360638,4.6,8970.0,8082000.0
2015-04-04 20:00:00+00:00,792.0,8085600.0,153.0,0.0,153.0,290.0,18550.0,18550.0,0.0,1.0,1.0,101325.0,0.7,8085906.49088,0.810827517803,267.638997854,270.35,274.85,272.903105995,6.28318530718,3.6,7565.0,8085600.0
2015-04-04 21:00:00+00:00,792.0,8089200.0,114.5,0.0,114.5,288.0,13850.0,13850.0,0.0,1.0,1.0,101325.0,0.77,8089507.26315,0.966810108515,267.199755068,270.95,274.25,272.806399418,0.698131700798,3.6,5505.0,8089200.0
2015-04-04 22:00:00+00:00,792.0,8092800.0,92.0,0.0,92.0,286.0,10900.0,10900.0,0.0,1.0,1.0,101325.0,0.8,8093108.03511,1.14608403733,266.71260875,270.95,273.75,272.526194605,0.872664625997,3.6,4030.0,8092800.0
2015-04-04 23:00:00+00:00,792.0,8096400.0,62.5,0.0,62.5,285.5,7200.0,7200.0,0.0,1.0,1.0,101325.0,0.87,8096708.80674,1.33673309839,266.247971772,271.45,273.15,272.380648391,0.872664625997,2.6,2450.0,8096400.0
2015-04-05 00:00:00+00:00,488.0,8100000.0,19.5,0.0,19.5,285.5,2200.0,2200.0,0.0,1.0,1.0,101325.0,0.91,8100309.57806,1.53094401141,266.391393861,272.05,273.15,272.619061337,0.872664625997,2.6,705.0,8100000.0
2015-04-05 01:00:00+00:00,305.0,8103600.0,0.0001,0.0,0.0,284.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.87,8103910.34905,1.72247972513,266.247971772,271.45,273.15,272.380648391,0.698131700798,2.6,0.0,8103600.0
2015-04-05 02:00:00+00:00,1676.0,8107200.0,0.0001,0.0,0.0,282.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.96,8107511.11972,1.90484463087,265.806239783,272.05,272.55,272.321392179,0.349065850399,2.1,0.0,8107200.0
2015-04-05 03:00:00+00:00,1494.0,8110800.0,0.0001,0.0,0.0,268.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.91,8111111.89007,2.06962620674,265.663132734,271.45,272.55,272.033678327,0.0,0.0,0.0,8110800.0
2015-04-05 04:00:00+00:00,2000.0,8114400.0,0.0001,0.0,0.0,256.0,0.0,0.0,0.0,0.5,0.5,101325.0,0.989,8114712.66009,2.20484689946,258.999387649,271.45,271.45,271.390448415,0.0,0.0,0.0,8114400.0
2015-04-05 05:00:00+00:00,2000.0,8118000.0,0.0001,0.0,0.0,251.0,0.0,0.0,0.0,0.5,0.5,101325.0,0.95,8118313.42978,2.29445372702,259.571867415,271.45,272.05,271.770673525,0.0,0.0,0.0,8118000.0
2015-04-05 06:00:00+00:00,2000.0,8121600.0,0.0001,0.0,0.0,245.5,0.0,0.0,0.0,0.5,0.5,101325.0,0.989,8121914.19914,2.3223651563,256.388306238,269.25,269.25,269.196606249,0.0,0.0,0.0,8121600.0
2015-04-05 07:00:00+00:00,2000.0,8125200.0,0.0001,0.0,0.0,238.5,0.0,0.0,0.0,0.4,0.4,101325.0,0.989,8125514.96817,2.2822850706,256.614825735,269.85,269.85,269.794954794,0.0,0.0,0.0,8125200.0
2015-04-05 08:00:00+00:00,2000.0,8128800.0,0.0001,0.0,0.0,232.5,0.0,0.0,0.0,0.011,0.011,101325.0,0.989,8129115.73687,2.18301141832,252.86319605,269.25,269.25,269.196606249,3.83972435439,1.5,0.0,8128800.0
2015-04-05 09:00:00+00:00,2000.0,8132400.0,0.0001,0.0,0.0,245.0,0.0,0.0,0.0,0.011,0.011,101325.0,0.989,8132716.50523,2.04122799133,253.56541006,269.85,269.85,269.794954794,5.23598775598,2.1,0.0,8132400.0
2015-04-05 10:00:00+00:00,2438.0,8136000.0,0.0001,0.0,0.0,255.0,0.0,0.0,0.0,0.8,0.8,101325.0,0.95,8136317.27325,1.87234263591,259.295887569,269.25,269.85,269.599197763,0.0,0.0,0.0,8136000.0
2015-04-05 11:00:00+00:00,2438.0,8139600.0,1.04852490772,9.0,0.0,248.5,0.0,0.0,0.0,0.8,0.8,101325.0,0.96,8139918.04094,1.68756426377,258.600911207,268.75,269.25,269.055513702,4.53785605519,1.5,0.0,8139600.0
2015-04-05 12:00:00+00:00,4572.0,8143200.0,52.4894092178,66.0,57.5,245.0,6100.0,5300.0,4300.0,0.4,0.4,101325.0,0.96,8143518.80829,1.49480516862,255.787012618,268.75,269.25,269.055513702,0.0,0.0,995.0,8143200.0
2015-04-05 13:00:00+00:00,2000.0,8146800.0,139.185925506,164.0,183.0,258.0,19650.0,15000.0,14600.0,0.3,0.3,101325.0,0.87,8147119.5753,1.30035267323,257.012683103,269.25,270.95,270.257545477,4.36332312999,1.5,2970.0,8146800.0
2015-04-05 14:00:00+00:00,2591.0,8150400.0,214.337436528,239.0,320.5,272.0,34300.0,23050.0,24100.0,0.8,0.8,101325.0,0.69,8150720.34197,1.11052096781,262.346662567,268.75,273.15,271.288939008,4.53785605519,2.6,4955.0,8150400.0
2015-04-05 15:00:00+00:00,1676.0,8154000.0,289.820535128,262.5,446.0,286.0,48050.0,31450.0,27550.0,0.8,0.8,101325.0,0.61,8154321.10829,0.933568762705,263.97942598,268.75,274.85,272.298333137,4.53785605519,3.1,7735.0,8154000.0
2015-04-05 16:00:00+00:00,1524.0,8157600.0,328.18119981,148.5,433.5,289.0,47400.0,36800.0,15600.0,1.0,1.0,101325.0,0.57,8157921.87426,0.782408669529,268.927557564,269.25,276.45,273.41531762,5.41052068118,5.7,11155.0,8157600.0
2015-04-05 17:00:00+00:00,2743.0,8161200.0,333.96255182,27.0,355.0,281.5,40300.0,38250.0,2650.0,0.8,0.8,101325.0,0.62,8161522.63989,0.677464140925,265.302462398,269.85,275.95,273.339894415,4.88692190558,5.7,13735.0,8161200.0
2015-04-05 18:00:00+00:00,1676.0,8164800.0,343.798624706,24.0,363.0,291.5,41200.0,39350.0,2350.0,0.8,0.8,101325.0,0.57,8165123.40517,0.643405596156,265.637754747,269.25,276.45,273.41531762,4.88692190558,5.2,14490.0,8164800.0
2015-04-05 19:00:00+00:00,2286.0,8168400.0,269.442710589,15.0,281.0,302.0,31950.0,30750.0,1550.0,1.0,1.0,101325.0,0.51,8168724.17011,0.691193183156,269.874019387,268.75,277.55,273.898670157,5.58505360638,5.7,11630.0,8168400.0
2015-04-05 20:00:00+00:00,1676.0,8172000.0,150.0,0.0,150.0,301.5,18250.0,18250.0,0.0,1.0,1.0,101325.0,0.48,8172324.93468,0.805872585257,270.457425662,268.75,278.15,274.160442766,5.41052068118,6.2,7445.0,8172000.0
2015-04-05 21:00:00+00:00,1524.0,8175600.0,160.857593759,9.0,166.0,301.5,19400.0,19050.0,750.0,1.0,1.0,101325.0,0.48,8175925.69891,0.962611795929,269.72516274,268.15,277.55,273.662277513,5.06145483078,6.2,7030.0,8175600.0
2015-04-05 22:00:00+00:00,1494.0,8179200.0,155.76098075,9.0,159.5,298.5,18150.0,17800.0,750.0,1.0,1.0,101325.0,0.48,8179526.46278,1.14236262159,270.457425662,268.75,278.15,274.160442766,5.58505360638,4.1,6120.0,8179200.0
2015-04-05 23:00:00+00:00,1402.0,8182800.0,79.1734791056,80.0,98.0,283.5,10750.0,9950.0,5100.0,1.0,1.0,101325.0,0.59,8183127.2263,1.33323668212,268.441162994,269.25,275.95,273.125527995,1.2217304764,4.6,2705.0,8182800.0
2015-04-06 00:00:00+00:00,1981.0,8186400.0,41.5338717823,80.0,45.0,282.5,4700.0,3900.0,5100.0,0.7,0.7,101325.0,0.62,8186727.98945,1.5274561572,263.53779565,269.25,275.35,272.808983813,0.698131700798,2.1,645.0,8186400.0
2015-04-06 01:00:00+00:00,2286.0,8190000.0,0.0001,0.0,0.0,282.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.62,8190328.75225,1.71880091422,267.85748951,269.25,275.35,272.808983813,6.28318530718,1.5,0.0,8190000.0
2015-04-06 02:00:00+00:00,2134.0,8193600.0,0.0001,0.0,0.0,264.0,0.0,0.0,0.0,0.8,0.8,101325.0,0.73,8193929.51469,1.90077503161,263.187349453,269.85,273.75,272.088206571,1.0471975512,5.2,0.0,8193600.0
2015-04-06 03:00:00+00:00,2000.0,8197200.0,0.0001,0.0,0.0,265.0,0.0,0.0,0.0,0.3,0.3,101325.0,0.72,8197530.27676,2.06496357856,259.099517953,269.25,273.15,271.47305078,1.2217304764,2.6,0.0,8197200.0
2015-04-06 04:00:00+00:00,1981.0,8200800.0,0.0001,0.0,0.0,272.0,0.0,0.0,0.0,0.9,0.9,101325.0,0.69,8201131.03847,2.19942463875,263.747954024,268.75,273.15,271.288939008,1.2217304764,2.1,0.0,8200800.0
2015-04-06 05:00:00+00:00,1981.0,8204400.0,0.0001,0.0,0.0,260.5,0.0,0.0,0.0,0.9,0.9,101325.0,0.76,8204731.79982,2.28825171348,262.685816922,268.75,272.05,270.690508901,0.0,0.0,0.0,8204400.0
2015-04-06 06:00:00+00:00,2000.0,8208000.0,0.0001,0.0,0.0,249.0,0.0,0.0,0.0,0.5,0.5,101325.0,0.83,8208332.56079,2.31563825286,257.88898272,268.75,270.95,270.042058418,0.0,0.0,0.0,8208000.0
2015-04-06 07:00:00+00:00,2000.0,8211600.0,0.0001,0.0,0.0,246.0,0.0,0.0,0.0,0.3,0.3,101325.0,0.83,8211933.3214,2.27548183621,256.895021442,268.75,270.95,270.042058418,0.0,0.0,0.0,8211600.0
2015-04-06 08:00:00+00:00,2000.0,8215200.0,0.0001,0.0,0.0,241.0,0.0,0.0,0.0,0.3,0.3,101325.0,0.87,8215534.08164,2.17648082346,256.326145218,268.75,270.35,269.677935526,0.0,0.0,0.0,8215200.0
2015-04-06 09:00:00+00:00,2000.0,8218800.0,0.0001,0.0,0.0,235.5,0.0,0.0,0.0,0.011,0.011,101325.0,0.83,8219134.8415,2.03508531754,254.343239571,268.75,270.95,270.042058418,5.41052068118,1.5,0.0,8218800.0
2015-04-06 10:00:00+00:00,2000.0,8222400.0,0.0001,0.0,0.0,233.0,0.0,0.0,0.0,0.011,0.011,101325.0,0.83,8222735.601,1.86654539125,253.640034548,268.15,270.35,269.468907438,0.0,0.0,0.0,8222400.0
2015-04-06 11:00:00+00:00,2000.0,8226000.0,3.4964585729,27.0,0.5,233.0,200.0,150.0,1500.0,0.011,0.011,101325.0,0.87,8226336.36012,1.68200536091,253.170938867,268.15,269.85,269.194722018,0.0,0.0,20.0,8226000.0
2015-04-06 12:00:00+00:00,2000.0,8229600.0,61.2231237838,175.5,75.5,238.0,7950.0,5800.0,12350.0,0.011,0.011,101325.0,0.83,8229937.11886,1.48935661078,253.640034548,268.15,270.35,269.468907438,5.23598775598,1.5,965.0,8229600.0
2015-04-06 13:00:00+00:00,2000.0,8233200.0,127.802715071,410.0,239.5,245.5,24900.0,13500.0,35550.0,0.011,0.011,101325.0,0.69,8233537.87722,1.29487617176,255.704055543,268.15,272.55,270.741603808,5.75958653158,1.5,2230.0,8233200.0
2015-04-06 14:00:00+00:00,2000.0,8236800.0,163.482867092,546.5,409.0,256.5,43050.0,18150.0,53550.0,0.011,0.011,101325.0,0.53,8237138.6352,1.10486653649,257.599549078,267.05,274.85,271.752524797,0.174532925199,2.1,3260.0,8236800.0
2015-04-06 15:00:00+00:00,2000.0,8240400.0,192.445178647,637.0,574.5,264.5,60450.0,21000.0,64250.0,0.4,0.4,101325.0,0.51,8240739.39281,0.927580075032,261.171734017,267.05,275.35,272.039335633,0.0,0.0,4395.0,8240400.0
2015-04-06 16:00:00+00:00,2000.0,8244000.0,199.607160806,720.0,713.5,270.0,75000.0,22550.0,72750.0,0.4,0.4,101325.0,0.44,8244340.15003,0.775972739873,261.47235247,265.95,275.95,272.034810751,0.872664625997,2.1,5680.0,8244000.0
2015-04-06 17:00:00+00:00,2000.0,8247600.0,239.044485326,683.5,774.5,280.0,81100.0,26850.0,69000.0,0.4,0.4,101325.0,0.42,8247940.90687,0.67067493475,263.827556989,267.05,278.15,273.669253276,1.57079632679,3.6,8075.0,8247600.0
2015-04-06 18:00:00+00:00,1494.0,8251200.0,243.722901962,690.0,798.5,282.0,83750.0,27400.0,69750.0,0.8,0.8,101325.0,0.46,8251541.66332,0.636762821969,266.277993074,267.55,277.55,273.50382494,1.3962634016,3.6,8625.0,8251200.0
2015-04-06 19:00:00+00:00,2000.0,8254800.0,208.063662453,735.5,777.5,286.0,82100.0,23900.0,74700.0,0.4,0.4,101325.0,0.46,8255142.41938,0.685319863611,264.811995422,268.75,278.75,274.490040653,2.26892802759,4.6,6865.0,8254800.0
2015-04-06 20:00:00+00:00,1524.0,8258400.0,189.449742731,717.0,688.5,286.5,72300.0,21500.0,72400.0,0.8,0.8,101325.0,0.43,8258743.17505,0.800949224753,268.0574656,268.15,279.25,274.640964644,2.61799387799,4.1,5220.0,8258400.0
2015-04-06 21:00:00+00:00,6096.0,8262000.0,183.665165903,629.5,545.5,278.0,57250.0,19900.0,63300.0,0.4,0.4,101325.0,0.43,8262343.93034,0.958440038848,265.140667973,268.15,279.25,274.640964644,1.91986217719,6.7,4020.0,8262000.0
2015-04-06 22:00:00+00:00,7620.0,8265600.0,161.543225839,465.5,356.5,270.0,37350.0,17250.0,45150.0,0.3,0.3,101325.0,0.44,8265944.68523,1.13866016809,264.144635503,268.15,278.75,274.321653905,2.09439510239,5.2,3080.0,8265600.0
2015-04-06 23:00:00+00:00,7620.0,8269200.0,98.5522479528,337.0,179.0,268.0,18550.0,11000.0,27250.0,0.011,0.011,101325.0,0.42,8269545.43973,1.32975151165,261.375949694,267.55,278.75,274.152470515,2.44346095279,6.2,1715.0,8269200.0
2015-04-07 00:00:00+00:00,2000.0,8272800.0,42.7130538434,145.0,49.5,261.0,5150.0,3650.0,9600.0,0.5,0.8,101325.0,0.45,8273146.19384,1.52397269369,263.281353587,267.05,277.05,273.014035907,2.26892802759,6.2,490.0,8272800.0
2015-04-07 01:00:00+00:00,2000.0,8276400.0,0.0001,0.0,0.0,254.0,0.0,0.0,0.0,0.011,0.011,101325.0,0.58,8276746.94755,1.71512102315,257.861895674,268.15,274.85,272.094568637,2.61799387799,5.7,0.0,8276400.0
2015-04-07 02:00:00+00:00,7620.0,8280000.0,0.0001,0.0,0.0,259.0,0.0,0.0,0.0,0.3,0.3,101325.0,0.69,8280347.70086,1.89670098321,259.668654731,269.25,273.75,271.835645285,2.61799387799,5.2,0.0,8280000.0
2015-04-07 03:00:00+00:00,7620.0,8283600.0,0.0001,0.0,0.0,271.0,0.0,0.0,0.0,0.4,0.5,101325.0,0.69,8283948.45377,2.06029656263,260.181116657,269.25,273.75,271.835645285,2.79252680319,3.6,0.0,8283600.0
2015-04-07 04:00:00+00:00,7620.0,8287200.0,0.0001,0.0,0.0,279.0,0.0,0.0,0.0,0.9,1.0,101325.0,0.53,8287549.20628,2.19400328651,265.578357013,267.55,275.35,272.180441372,2.79252680319,5.2,0.0,8287200.0
2015-04-07 05:00:00+00:00,7620.0,8290800.0,0.0001,0.0,0.0,280.0,0.0,0.0,0.0,0.7,0.9,101325.0,0.49,8291149.95839,2.28206128102,264.177155281,267.55,276.45,272.821244465,2.96705972839,5.7,0.0,8290800.0
2015-04-07 06:00:00+00:00,7620.0,8294400.0,0.0001,0.0,0.0,284.0,0.0,0.0,0.0,0.9,1.0,101325.0,0.49,8294750.71009,2.30893378354,266.033670696,267.05,275.95,272.401907067,2.96705972839,9.3,0.0,8294400.0
2015-04-07 07:00:00+00:00,7620.0,8298000.0,0.0001,0.0,0.0,284.0,0.0,0.0,0.0,0.9,0.9,101325.0,0.49,8298351.46139,2.2687054621,266.033670696,267.05,275.95,272.401907067,3.14159265359,6.7,0.0,8298000.0
2015-04-07 08:00:00+00:00,7620.0,8301600.0,0.0001,0.0,0.0,283.5,0.0,0.0,0.0,0.9,0.9,101325.0,0.48,8301952.21228,2.16997623281,266.080588964,266.85,276.05,272.412341087,3.31612557879,6.2,0.0,8301600.0
2015-04-07 09:00:00+00:00,7620.0,8305200.0,0.0001,0.0,0.0,283.0,0.0,0.0,0.0,0.9,0.9,101325.0,0.46,8305552.96277,2.02896734447,265.885065478,266.45,275.95,272.182075278,3.31612557879,5.7,0.0,8305200.0
2015-04-07 10:00:00+00:00,7620.0,8308800.0,0.0001,0.0,0.0,276.0,0.0,0.0,0.0,0.9,1.0,101325.0,0.46,8309153.71284,1.86077322504,265.885065478,266.45,275.95,272.182075278,3.31612557879,6.7,0.0,8308800.0
2015-04-07 11:00:00+00:00,7620.0,8312400.0,0.500000000006,0.0,0.5,278.0,50.0,50.0,0.0,0.5,1.0,101325.0,0.51,8312754.4625,1.67647355354,262.357652672,267.55,275.95,272.547754374,3.14159265359,7.2,20.0,8312400.0
2015-04-07 12:00:00+00:00,2286.0,8316000.0,23.5,0.0,23.5,290.5,2700.0,2700.0,0.0,0.9,1.0,101325.0,0.49,8316355.21175,1.48393820859,266.639320124,267.55,276.45,272.821244465,3.31612557879,6.7,895.0,8316000.0
2015-04-07 13:00:00+00:00,1981.0,8319600.0,51.5,0.0,51.5,293.5,6100.0,6100.0,0.0,1.0,1.0,101325.0,0.59,8319955.96059,1.28943327011,268.441162994,269.25,275.95,273.125527995,3.31612557879,5.7,2165.0,8319600.0
2015-04-07 14:00:00+00:00,1067.0,8323200.0,74.5,0.0,74.5,293.5,9050.0,9050.0,0.0,1.0,1.0,101325.0,0.81,8323556.70901,1.09924867742,268.049330414,272.05,274.85,273.629154076,3.31612557879,4.1,3515.0,8323200.0
2015-04-07 15:00:00+00:00,1372.0,8326800.0,109.5,0.0,109.5,295.0,13400.0,13400.0,0.0,1.0,1.0,101325.0,0.88,8327157.45701,0.921629033583,268.312481943,273.15,274.85,274.083785109,3.31612557879,5.7,5420.0,8326800.0
2015-04-07 16:00:00+00:00,1829.0,8330400.0,131.5,0.0,131.5,298.0,16250.0,16250.0,0.0,1.0,1.0,101325.0,0.85,8330758.20459,0.769571643182,268.80058906,273.15,275.35,274.368340973,3.14159265359,6.2,6720.0,8330400.0
2015-04-07 17:00:00+00:00,1829.0,8334000.0,147.0,0.0,147.0,303.0,18250.0,18250.0,0.0,1.0,1.0,101325.0,0.89,8334358.95175,0.663914271979,269.648690038,274.25,275.95,275.214097778,3.14159265359,4.6,7600.0,8334000.0
2015-04-07 18:00:00+00:00,762.0,8337600.0,156.5,0.0,156.5,299.5,19400.0,19400.0,0.0,1.0,1.0,101325.0,0.93,8337959.69849,0.630146726871,271.127107666,275.95,277.05,276.561708999,3.14159265359,5.7,8075.0,8337600.0
2015-04-07 19:00:00+00:00,4572.0,8341200.0,162.0,0.0,162.0,304.5,19900.0,19900.0,0.0,0.7,1.0,101325.0,0.93,8341560.44481,0.679478014464,268.069484247,277.05,278.15,277.639677582,3.14159265359,5.7,8235.0,8341200.0
2015-04-07 20:00:00+00:00,1676.0,8344800.0,152.5,0.0,152.5,317.5,18550.0,18550.0,0.0,1.0,1.0,101325.0,0.96,8345161.1907,0.796058057498,273.309847689,278.15,278.75,278.452508525,3.14159265359,5.2,7580.0,8344800.0
2015-04-07 21:00:00+00:00,1067.0,8348400.0,139.0,0.0,139.0,319.0,16550.0,16550.0,0.0,1.0,1.0,101325.0,0.93,8348761.93617,0.954295046439,273.800089568,278.15,279.25,278.717457397,3.14159265359,4.6,6475.0,8348400.0
2015-04-07 22:00:00+00:00,1676.0,8352000.0,106.5,0.0,106.5,320.0,12500.0,12500.0,0.0,1.0,1.0,101325.0,0.93,8352362.6812,1.13497668032,273.800089568,278.15,279.25,278.717457397,3.14159265359,3.1,4640.0,8352000.0
2015-04-07 23:00:00+00:00,1676.0,8355600.0,57.5,0.0,57.5,322.5,6700.0,6700.0,0.0,1.0,1.0,101325.0,0.89,8355963.42581,1.32627754914,274.388379824,278.15,279.85,278.98974242,3.14159265359,2.6,2300.0,8355600.0
2015-04-08 00:00:00+00:00,1981.0,8359200.0,22.0,0.0,22.0,325.0,2500.0,2500.0,0.0,1.0,1.0,101325.0,0.86,8359564.16999,1.52049366473,274.878621703,278.15,280.35,279.230200366,3.14159265359,2.1,790.0,8359200.0
2015-04-08 01:00:00+00:00,1829.0,8362800.0,0.0001,0.0,0.0,327.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.82,8363164.91373,1.71144028285,275.466911958,278.15,280.95,279.470161,3.66519142919,3.1,0.0,8362800.0
