Time,weaPAtm,weaTDewPoi,weaTDryBul,weaRelHum,weaNOpa,weaCelHei,weaNTot,weaWinSpe,weaWinDir,weaHHorIR,weaHDirNor,weaHGloHor,weaHDifHor,weaSolZen,weaTBlaSky,weaTWetBul,weaSolTim,weaCloTim,lat,lon
586800,101325,248.15,254.85,0.56,0.011,2000,0.011,4.1,6.10865,170.952,0.0001,0.0001,0.0001,2.02435,234.38,253.97,586907,586800,0.732689,-1.53449
590400,101325,248.15,254.85,0.56,0.011,2000,0.011,2.6,5.41052,168.964,0.0001,0.0001,0.0001,2.21839,234.38,253.97,590506,590400,0.732689,-1.53449
594000,101325,247.55,253.75,0.59,0.011,2000,0.011,2.6,4.88692,166.25,0.0001,0.0001,0.0001,2.41084,233.217,252.995,594105,594000,0.732689,-1.53449
597600,101325,247.55,253.15,0.62,0.011,2000,0.011,2.6,5.75959,166.75,0.0001,0.0001,0.0001,2.592,232.666,252.481,597704,597600,0.732689,-1.53449
601200,101325,247.05,253.75,0.56,0.011,2000,0.011,2.1,6.28219,166,0.0001,0.0001,0.0001,2.73912,233.091,252.939,601303,601200,0.732689,-1.53449
604800,101325,247.05,253.15,0.58,0.011,2000,0.011,2.1,5.23599,163.875,0.0001,0.0001,0.0001,2.79978,232.539,252.411,604902,604800,0.732689,-1.53449
608400,101325,247.05,252.05,0.64,0.011,2000,0.011,2.1,4.36332,162.875,0.0001,0.0001,0.0001,2.73228,231.529,251.468,608501,608400,0.732689,-1.53449
612000,101325,247.05,252.05,0.64,0.011,2000,0.011,2.1,4.88692,163,0.0001,0.0001,0.0001,2.58207,231.529,251.468,612100,612000,0.732689,-1.53449
615600,101325,247.05,252.05,0.64,0.011,2000,0.011,2.1,5.06145,165.375,0.0001,0.0001,0.0001,2.39978,231.529,251.468,615699,615600,0.732689,-1.53449
619200,101325,246.45,252.05,0.61,0.2,2000,0.2,2.1,4.88692,165.5,0.0001,0.0001,0.0001,2.20695,233.124,251.419,619298,619200,0.732689,-1.53449
622800,101325,246.45,251.45,0.64,0.1,2000,0.1,2.1,4.36332,162.5,0.0001,0.0001,0.0001,2.01289,231.785,250.894,622897,622800,0.732689,-1.53449
626400,101325,247.05,251.45,0.68,0.011,2000,0.011,2.1,4.36332,160.567,0.0001,0.0001,0.0001,1.82322,230.978,250.956,626496,626400,0.732689,-1.53449
630000,101325,246.45,251.45,0.64,0.011,2000,0.011,1.5,4.18879,160.558,58.5164,1.47266,5,1.64284,230.827,250.894,630095,630000,0.732689,-1.53449
633600,101325,247.05,252.05,0.64,0.011,2000,0.011,2.1,4.18879,169,422.79,83.6853,22.1667,1.47729,231.529,251.468,633694,633600,0.732689,-1.53449
637200,101325,250.35,255.95,0.62,0.011,2000,0.011,2.1,3.83972,181,633.793,198.521,47.1748,1.33353,235.946,255.128,637293,637200,0.732689,-1.53449
640800,101325,250.95,258.75,0.52,0.1,2000,0.3,4.1,4.01426,190.484,676.89,311.204,76.3912,1.22027,239.67,257.485,640892,640800,0.732689,-1.53449
644400,101325,250.95,260.35,0.45,0.1,2000,0.7,4.6,4.18879,194.078,677.587,400.102,116.547,1.1472,241.152,258.734,644491,644400,0.732689,-1.53449
648000,101325,250.95,260.95,0.44,0.2,2000,0.8,4.1,4.01426,197.587,688.603,419.702,120.887,1.12256,242.525,259.238,648090,648000,0.732689,-1.53449
651600,101325,252.05,262.55,0.42,0.1,2000,0.6,5.2,4.01426,200.225,728.59,388.26,88.5833,1.14957,243.47,260.584,651689,651600,0.732689,-1.53449
655200,101325,252.05,263.15,0.4,0.1,2000,0.3,7.2,3.83972,200.125,735.008,313.889,61.7344,1.2247,244.027,261.037,655288,655200,0.732689,-1.53449
658800,101325,252.55,263.75,0.4,0.011,2000,0.1,7.2,3.66519,199.292,682.202,192.137,39.8303,1.33959,243.698,261.557,658887,658800,0.732689,-1.53449
662400,101325,253.75,263.75,0.44,0.011,2000,0.2,5.2,4.01426,201.633,324.54,64.6562,23.4013,1.48454,244.001,261.706,662486,662400,0.732689,-1.53449
666000,101325,254.25,263.15,0.49,0.1,2000,0.3,3.6,3.83972,201.669,29.4797,5.37097,4.28409,1.6509,244.583,261.359,666085,666000,0.732689,-1.53449
669600,101325,255.35,263.15,0.53,0.011,2000,0.011,5.2,4.01426,199.781,0.0001,0.0001,0.0001,1.8318,243.845,261.502,669684,669600,0.732689,-1.53449
673200,101325,255.35,263.15,0.53,0.011,2000,0.011,3.6,3.83972,200.807,0.0001,0.0001,0.0001,2.02173,243.845,261.502,673283,673200,0.732689,-1.53449
676800,101325,255.35,263.75,0.51,0.011,2000,0.1,4.6,3.83972,204.531,0.0001,0.0001,0.0001,2.21578,244.401,261.966,676882,676800,0.732689,-1.53449
680400,101325,255.35,264.25,0.49,0.1,2000,0.2,4.1,3.66519,205.262,0.0001,0.0001,0.0001,2.4082,245.882,262.335,680481,680400,0.732689,-1.53449
684000,101325,255.35,264.25,0.49,0.011,2000,0.2,5.7,3.66519,204.587,0.0001,0.0001,0.0001,2.58929,244.865,262.335,684080,684000,0.732689,-1.53449
687600,101325,255.95,264.85,0.49,0.011,2000,0.011,7.7,3.83972,204.344,0.0001,0.0001,0.0001,2.73641,245.57,262.864,687679,687600,0.732689,-1.53449
691200,101325,255.35,264.25,0.49,0.011,2000,0.011,6.2,4.01426,204,0.0001,0.0001,0.0001,2.79761,244.865,262.335,691278,691200,0.732689,-1.53449
694800,101325,257.55,264.25,0.59,0.011,2000,0.011,6.2,3.83972,204.944,0.0001,0.0001,0.0001,2.73118,245.408,262.716,694877,694800,0.732689,-1.53449
698400,101325,257.05,264.25,0.56,0.011,2000,0.011,7.7,3.83972,206.65,0.0001,0.0001,0.0001,2.58167,245.285,262.602,698476,698400,0.732689,-1.53449
702000,101325,258.75,264.85,0.62,0.011,2000,0.011,6.7,3.83972,208,0.0001,0.0001,0.0001,2.39968,246.259,263.378,702075,702000,0.732689,-1.53449
705600,101325,258.75,264.85,0.62,0.011,2000,0.011,6.7,4.01426,208,0.0001,0.0001,0.0001,2.20694,246.259,263.378,705674,705600,0.732689,-1.53449
709200,101325,258.75,264.85,0.62,0.011,2000,0.011,6.7,3.66519,208,0.0001,0.0001,0.0001,2.01284,246.259,263.378,709273,709200,0.732689,-1.53449
712800,101325,258.75,264.85,0.62,0.011,2000,0.011,6.7,3.83972,208.778,0.0001,0.0001,0.0001,1.82304,246.259,263.378,712872,712800,0.732689,-1.53449
716400,101325,258.75,265.35,0.59,0.011,2000,0.011,6.2,3.83972,209.722,2.75949,4.82143,5.12772,1.64246,246.724,263.712,716471,716400,0.732689,-1.53449
720000,101325,258.75,265.35,0.59,0.011,2000,0.011,7.2,4.01426,217.25,79.0017,46.1711,33.3767,1.47663,246.724,263.712,720070,720000,0.732689,-1.53449
723600,101325,258.75,267.55,0.5,0.3,2000,0.4,8.8,3.83972,231,208.774,149.714,97.3995,1.33251,251.266,265.275,723669,723600,0.732689,-1.53449
727200,101325,259.85,269.25,0.48,0.5,6710,0.9,6.7,4.01426,241,211.296,246.517,170.327,1.21884,254.116,266.651,727268,727200,0.732689,-1.53449
730800,101325,260.95,270.35,0.49,0.7,6100,0.9,7.2,3.66519,249.393,252.985,300.732,202.232,1.14533,256.735,267.649,730867,730800,0.732689,-1.53449
734400,101325,262.55,272.55,0.47,0.5,6100,0.9,6.7,4.01426,252.049,344.048,346.53,200.454,1.1203,257.906,269.406,734466,734400,0.732689,-1.53449
738000,101325,263.75,273.75,0.48,0.3,2000,0.8,7.2,4.01426,255.016,323.731,324.754,187,1.14701,258.339,270.482,738065,738000,0.732689,-1.53449
741600,101325,263.75,274.85,0.44,0.3,2000,0.7,9.3,4.01426,254.498,363.918,243.546,126.271,1.22198,259.378,271.129,741664,741600,0.732689,-1.53449
745200,101325,264.25,274.85,0.46,0.1,2000,0.3,6.2,4.01426,253.032,294.962,152.052,76.5201,1.33681,257.99,271.269,745263,745200,0.732689,-1.53449
748800,101325,264.85,274.85,0.48,0.2,2000,0.2,7.2,3.83972,250.239,94.8582,42.6632,34.3807,1.48176,259.01,271.407,748862,748800,0.732689,-1.53449
752400,101325,264.85,273.15,0.54,0.1,2000,0.6,6.7,4.01426,246.907,0.0001,3.5,1.91176,1.64816,256.54,270.355,752461,752400,0.732689,-1.53449
756000,101325,265.35,273.15,0.56,0.2,2000,0.3,5.2,3.83972,251.879,0.0001,0.0001,0.0001,1.8291,257.529,270.481,756060,756000,0.732689,-1.53449
759600,101325,265.35,273.15,0.56,0.5,6710,0.7,6.2,4.18879,265.874,0.0001,0.0001,0.0001,2.01907,259.163,270.481,759659,759600,0.732689,-1.53449
763200,101325,265.95,274.25,0.54,0.9,5490,1,6.7,4.18879,280.429,0.0001,0.0001,0.0001,2.21312,264.124,271.305,763258,763200,0.732689,-1.53449
766800,101325,266.45,273.75,0.59,1,5490,1,4.6,4.18879,281.668,0.0001,0.0001,0.0001,2.40551,265.613,271.197,766857,766800,0.732689,-1.53449
770400,101325,267.55,273.15,0.67,1,4270,1,5.2,4.36332,279.953,0.0001,0.0001,0.0001,2.58652,265.302,271.166,770456,770400,0.732689,-1.53449
774000,101325,268.15,272.55,0.72,1,3660,1,3.6,4.53786,278.424,0.0001,0.0001,0.0001,2.73361,264.866,270.92,774055,774000,0.732689,-1.53449
777600,101325,268.75,272.05,0.78,1,3660,1,6.7,4.71239,278.056,0.0001,0.0001,0.0001,2.79531,264.526,270.806,777654,777600,0.732689,-1.53449
781200,101325,269.25,272.05,0.82,1,3660,1,7.2,4.53786,274.476,0.0001,0.0001,0.0001,2.72994,264.647,271.035,781253,781200,0.732689,-1.53449
784800,101325,269.25,272.05,0.82,0.9,3660,1,4.1,4.88692,267.944,0.0001,0.0001,0.0001,2.58115,262.806,271.035,784852,784800,0.732689,-1.53449
788400,101325,269.85,272.55,0.82,0.8,3660,0.8,4.6,5.41052,268.288,0.0001,0.0001,0.0001,2.39948,262.034,271.51,788451,788400,0.732689,-1.53449
792000,101325,269.85,273.15,0.79,0.8,3660,0.8,4.6,5.58505,268.831,0.0001,0.0001,0.0001,2.20683,262.611,271.899,792050,792000,0.732689,-1.53449
795600,101325,269.85,273.15,0.79,0.7,3660,0.7,5.7,5.58505,253.179,0.0001,0.0001,0.0001,2.0127,261.575,271.899,795649,795600,0.732689,-1.53449
799200,101325,268.15,271.45,0.78,0.1,2000,0.1,4.1,5.58505,241.737,0.0001,0.0001,0.0001,1.82277,255.73,270.242,799248,799200,0.732689,-1.53449
802800,101325,268.15,270.35,0.85,0.2,2000,0.2,4.1,5.58505,237.106,14.7967,4.3,4.88889,1.64197,255.555,269.574,802847,802800,0.732689,-1.53449
806400,101325,267.55,270.35,0.81,0.011,2000,0.011,3.1,5.41052,236.851,237.293,63.4714,31.7183,1.47586,253.5,269.364,806446,806400,0.732689,-1.53449
810000,101325,268.15,272.05,0.75,0.011,2000,0.011,4.1,5.41052,241.422,542.337,190.211,57.8271,1.33139,255.235,270.633,810045,810000,0.732689,-1.53449
813600,101325,267.55,273.15,0.67,0.011,2000,0.011,5.2,5.58505,245.75,688.083,315.184,74.8158,1.21729,256.125,271.166,813644,813600,0.732689,-1.53449
817200,101325,268.15,274.25,0.64,0.011,2000,0.011,4.1,5.75959,249,747.788,399.928,84.9,1.14335,257.299,271.965,817243,817200,0.732689,-1.53449
820800,101325,268.15,274.85,0.62,0.011,2000,0.011,3.1,5.23599,251,764.078,425.693,87.7538,1.11792,257.862,272.366,820842,820800,0.732689,-1.53449
824400,101325,268.15,275.35,0.59,0.011,2000,0.011,3.1,5.06145,251.375,748.688,396.873,84.4087,1.14435,258.331,272.601,824441,824400,0.732689,-1.53449
828000,101325,268.15,274.85,0.62,0.011,2000,0.011,3.1,4.71239,250.075,685.757,308.899,73.8458,1.21916,257.862,272.366,828040,828000,0.732689,-1.53449
831600,101325,267.55,274.85,0.59,0.011,2000,0.011,3.6,4.88692,248.6,533.09,181.516,56.3167,1.33394,257.719,272.163,831639,831600,0.732689,-1.53449
835200,101325,267.55,273.75,0.64,0.011,2000,0.011,3.6,4.88692,242.45,215.843,56.8736,30.6083,1.47891,256.688,271.518,835238,835200,0.732689,-1.53449
838800,101325,267.05,272.05,0.69,0.011,2000,0.2,3.1,4.53786,236,9.24742,5.05114,4.91667,1.64536,254.975,270.285,838837,838800,0.732689,-1.53449
842400,101325,267.05,270.35,0.78,0.011,2000,0.011,2.6,4.18879,230,0.0001,0.0001,0.0001,1.82635,253.382,269.206,842436,842400,0.732689,-1.53449
846000,101325,266.45,268.75,0.85,0.011,2000,0.011,2.6,4.18879,225.52,0.0001,0.0001,0.0001,2.01635,251.742,268.035,846035,846000,0.732689,-1.53449
849600,101325,266.45,268.15,0.88,0.011,2000,0.011,2.1,4.01426,222.985,0.0001,0.0001,0.0001,2.21041,251.18,267.597,849634,849600,0.732689,-1.53449
853200,101325,265.95,267.05,0.92,0.011,2000,0.2,2.6,4.18879,242,0.0001,0.0001,0.0001,2.40276,250.032,266.703,853233,853200,0.732689,-1.53449
856800,101325,267.55,268.75,0.92,1,210,1,4.1,4.88692,261.514,0.0001,0.0001,0.0001,2.58369,261.029,268.37,856832,856800,0.732689,-1.53449
860400,101325,267.05,268.15,0.92,1,180,1,4.1,4.53786,258.481,0.0001,0.0001,0.0001,2.73073,260.325,267.782,860431,860400,0.732689,-1.53449
864000,101325,267.05,267.55,0.96,1,120,1,4.6,4.53786,260.6,0.0001,0.0001,0.0001,2.79289,259.743,267.372,864030,864000,0.732689,-1.53449
867600,101325,268.15,268.75,0.96,1,180,1,4.6,4.53786,266.587,0.0001,0.0001,0.0001,2.72858,261.173,268.56,867630,867600,0.732689,-1.53449
871200,101325,269.25,269.85,0.96,1,180,1,6.2,4.53786,270.875,0.0001,0.0001,0.0001,2.58052,262.507,269.649,871228,871200,0.732689,-1.53449
874800,101325,269.85,270.35,0.96,1,180,1,5.7,4.71239,272.375,0.0001,0.0001,0.0001,2.39917,263.138,270.144,874828,874800,0.732689,-1.53449
878400,101325,270.35,270.35,0.989,1,180,1,3.1,4.01426,271,0.0001,0.0001,0.0001,2.20662,263.257,270.294,878427,878400,0.732689,-1.53449
882000,101325,269.85,269.85,0.989,1,180,1,4.6,4.53786,269.5,0.0001,0.0001,0.0001,2.01245,262.651,269.795,882026,882000,0.732689,-1.53449
885600,101325,268.75,269.85,0.92,1,180,1,4.6,4.53786,267.538,0.0001,0.0001,0.0001,1.82239,262.387,269.448,885625,885600,0.732689,-1.53449
889200,101325,268.75,269.25,0.96,1,120,1,3.1,3.83972,265.65,0.742537,3.78261,3.1087,1.64139,261.804,269.056,889224,889200,0.732689,-1.53449
892800,101325,268.15,269.25,0.92,1,120,1,4.1,3.66519,267.7,3.36112,28.4505,28.9949,1.47498,261.659,268.86,892823,892800,0.732689,-1.53449
896400,101325,268.75,269.85,0.92,1,150,1,5.7,3.83972,267.664,31.5384,106.042,100.966,1.33015,262.387,269.448,896422,896400,0.732689,-1.53449
900000,101325,269.25,270.95,0.89,0.9,210,0.9,4.6,4.01426,265.476,122.279,182.611,135.57,1.21563,261.743,270.365,900021,900000,0.732689,-1.53449
903600,101325,269.85,272.05,0.85,0.8,210,0.9,5.7,4.18879,261.464,341.938,279.759,136.509,1.14125,261.553,271.206,903620,903600,0.732689,-1.53449
907200,101325,270.35,273.15,0.82,0.4,2000,0.9,5.7,4.01426,261.748,501.255,373.146,143.34,1.11543,259.871,272.081,907219,907200,0.732689,-1.53449
910800,101325,270.95,275.35,0.73,0.3,2000,0.8,5.7,4.01426,267.212,545.74,358.506,134.425,1.14158,261.59,273.563,910818,910800,0.732689,-1.53449
914400,101325,270.95,277.05,0.65,0.2,2000,0.8,5.7,3.83972,269.533,607.69,293.596,78.774,1.21625,262.558,274.536,914417,914400,0.732689,-1.53449
918000,101325,271.45,277.55,0.65,0.1,2000,0.3,5.2,3.83972,264.126,615.729,182.398,41.6,1.33099,262.263,274.982,918016,918000,0.732689,-1.53449
921600,101325,272.05,276.45,0.73,0.011,2000,0.011,5.2,3.83972,256.764,313.358,65.3843,22.8743,1.47599,260.284,274.575,921615,921600,0.732689,-1.53449
925200,101325,272.05,275.35,0.79,0.011,2000,0.2,4.6,3.66519,255.219,34.3686,5.32407,4.83824,1.64249,259.248,273.968,925214,925200,0.732689,-1.53449
928800,101325,272.55,275.35,0.82,0.011,2000,0.011,4.6,3.83972,257.052,0.0001,0.0001,0.0001,1.82354,259.364,274.169,928813,928800,0.732689,-1.53449
932400,101325,272.55,275.95,0.79,0.011,2000,0.011,6.7,3.83972,258.104,0.0001,0.0001,0.0001,2.01358,259.929,274.531,932412,932400,0.732689,-1.53449
936000,101325,272.55,275.95,0.79,0.011,2000,0.011,6.2,3.83972,259.188,0.0001,0.0001,0.0001,2.20765,259.929,274.531,936011,936000,0.732689,-1.53449
939600,101325,272.55,276.45,0.76,0.011,2000,0.011,6.7,4.53786,258.161,0.0001,0.0001,0.0001,2.39997,260.4,274.789,939610,939600,0.732689,-1.53449
943200,101325,272.55,275.35,0.82,0.011,2000,0.011,6.7,4.36332,255.027,0.0001,0.0001,0.0001,2.58079,259.364,274.169,943209,943200,0.732689,-1.53449
946800,101325,272.05,274.85,0.82,0.011,2000,0.011,7.2,4.01426,252.5,0.0001,0.0001,0.0001,2.72776,258.777,273.694,946808,946800,0.732689,-1.53449
950400,101325,271.45,274.25,0.82,0.011,2000,0.011,6.7,4.53786,250.163,0.0001,0.0001,0.0001,2.79035,258.073,273.125,950408,950400,0.732689,-1.53449
954000,101325,270.95,274.25,0.79,0.011,2000,0.011,6.7,4.53786,250.614,0.0001,0.0001,0.0001,2.72708,257.957,272.934,954007,954000,0.732689,-1.53449
957600,101325,270.35,274.85,0.73,0.011,2000,0.011,7.7,4.53786,254.586,0.0001,0.0001,0.0001,2.57977,258.381,273.103,957606,957600,0.732689,-1.53449
961200,101325,268.75,276.45,0.57,0.011,2000,0.011,8.8,4.71239,257.811,0.0001,0.0001,0.0001,2.39876,259.506,273.415,961205,961200,0.732689,-1.53449
964800,101325,268.15,277.05,0.53,0.011,2000,0.011,8.2,4.53786,257.817,0.0001,0.0001,0.0001,2.20632,259.926,273.63,964804,964800,0.732689,-1.53449
968400,101325,268.75,276.45,0.57,0.011,2000,0.011,8.8,4.53786,254,0.0001,0.0001,0.0001,2.01211,259.506,273.415,968403,968400,0.732689,-1.53449
972000,101325,267.55,275.35,0.57,0.011,2000,0.011,7.7,4.53786,250.356,0.0001,0.0001,0.0001,1.82192,258.188,272.461,972002,972000,0.732689,-1.53449
975600,101325,267.55,274.85,0.59,0.011,2000,0.011,7.2,4.53786,248.069,29.8484,7.79439,5.20259,1.6407,257.719,272.163,975601,975600,0.732689,-1.53449
979200,101325,267.55,274.25,0.62,0.011,2000,0.011,7.2,4.36332,258.578,112.686,57.5794,41.0492,1.474,257.156,271.834,979200,979200,0.732689,-1.53449
982800,101325,268.15,275.95,0.57,0.7,1070,0.7,8.2,4.71239,286.214,75.1514,82.2831,68.8783,1.3288,263.846,272.982,982799,982800,0.732689,-1.53449
986400,101325,268.15,275.95,0.57,1,880,1,10.3,4.53786,294.078,3.28661,98.1202,96.3616,1.21385,268.17,272.982,986398,986400,0.732689,-1.53449
990000,101325,268.75,275.95,0.59,1,880,1,7.7,4.71239,293.36,2.66376,139.917,138.803,1.13903,268.318,273.126,989997,990000,0.732689,-1.53449
993600,101325,268.15,275.95,0.57,1,1160,1,7.2,4.53786,293.375,0.613636,165.147,165.625,1.11282,268.17,272.982,993596,993600,0.732689,-1.53449
997200,101325,268.75,275.95,0.59,1,1400,1,7.7,4.71239,295.167,2.5,175.17,175.268,1.1387,268.318,273.126,997195,997200,0.732689,-1.53449
1000800,101325,268.75,276.45,0.57,1,1400,1,8.8,4.71239,295.35,4.875,144.009,141.75,1.21324,268.804,273.415,1000790,1000800,0.732689,-1.53449
1004400,101325,270.95,275.35,0.73,1,1400,1,7.7,4.71239,292.546,4.1875,87.4479,85.9612,1.32797,268.271,273.563,1004390,1004400,0.732689,-1.53449
1008000,101325,270.35,274.85,0.73,1,640,1,7.2,4.88692,289.312,1.1875,32.4176,31.9195,1.473,267.639,273.103,1007990,1008000,0.732689,-1.53449
1011600,101325,270.95,273.75,0.82,1,370,1,6.2,5.58505,283.095,0.0001,2.11364,2.18182,1.63957,266.713,272.65,1011590,1011600,0.732689,-1.53449
1015200,101325,267.55,272.55,0.69,1,700,1,8.8,5.93412,272.589,0.0001,0.0001,0.0001,1.82068,264.719,270.742,1015190,1015200,0.732689,-1.53449
1018800,101325,267.05,269.85,0.81,1,1400,1,10.3,5.75959,260.899,0.0001,0.0001,0.0001,2.01077,261.975,268.889,1018790,1018800,0.732689,-1.53449
1022400,101325,260.95,268.15,0.57,1,1680,1,7.7,5.75959,232.958,0.0001,0.0001,0.0001,2.20485,258.819,266.135,1022390,1022400,0.732689,-1.53449
1026000,101325,259.25,267.05,0.55,0.011,2000,0.011,6.7,5.75959,214,0.0001,0.0001,0.0001,2.39712,248.427,265.064,1025990,1026000,0.732689,-1.53449
1029600,101325,258.75,266.45,0.54,0.011,2000,0.011,8.2,5.58505,212,0.0001,0.0001,0.0001,2.57783,247.747,264.487,1029590,1029600,0.732689,-1.53449
1033200,101325,258.75,265.95,0.57,0.011,2000,0.011,7.7,5.58505,207.48,0.0001,0.0001,0.0001,2.7247,247.282,264.17,1033190,1033200,0.732689,-1.53449
1036800,101325,257.05,263.75,0.59,0.011,2000,0.011,6.7,5.75959,201.955,0.0001,0.0001,0.0001,2.78768,244.821,262.261,1036790,1036800,0.732689,-1.53449
1040400,101325,257.55,263.75,0.62,0.011,2000,0.011,6.7,5.75959,214.803,0.0001,0.0001,0.0001,2.72545,244.944,262.372,1040380,1040400,0.732689,-1.53449
1044000,101325,258.15,263.75,0.64,0.8,1010,0.8,5.7,5.75959,223.113,0.0001,0.0001,0.0001,2.5789,250.767,262.445,1043980,1044000,0.732689,-1.53449
1047600,101325,258.15,263.15,0.67,0.8,1010,0.8,7.7,6.10865,222.367,0.0001,0.0001,0.0001,2.39825,250.196,261.998,1047580,1047600,0.732689,-1.53449
1051200,101325,257.55,263.15,0.64,0.8,1010,0.8,8.8,5.75959,215.438,0.0001,0.0001,0.0001,2.20591,250.046,261.892,1051180,1051200,0.732689,-1.53449
1054800,101325,257.55,262.05,0.7,0.3,2000,0.3,6.7,5.75959,201.094,0.0001,0.0001,0.0001,2.01167,245.807,261.073,1054780,1054800,0.732689,-1.53449
1058400,101325,257.05,262.05,0.67,0.011,2000,0.011,5.7,5.58505,198,0.0001,0.0001,0.0001,1.82135,243.243,260.974,1058380,1058400,0.732689,-1.53449
1062000,101325,256.45,262.05,0.64,0.011,2000,0.011,4.6,5.58505,198,4.2,5.18443,6.00347,1.63991,243.097,260.875,1061980,1062000,0.732689,-1.53449
1065600,101325,256.45,262.05,0.64,0.011,2000,0.3,6.2,5.75959,198.9,180.945,61.8824,37.8028,1.47291,243.097,260.875,1065580,1065600,0.732689,-1.53449
1069200,101325,257.05,263.15,0.61,0.011,2000,0.2,5.7,5.75959,204.1,482.453,186.248,65.0959,1.32733,244.264,261.786,1069180,1069200,0.732689,-1.53449
1072800,101325,257.55,264.85,0.56,0.011,2000,0.011,4.1,5.75959,209,640.28,309.404,82.2709,1.21196,245.965,263.141,1072780,1072800,0.732689,-1.53449
1076400,101325,258.75,265.95,0.57,0.011,2000,0.011,4.1,5.75959,213,704.408,396.111,95.4855,1.13669,247.282,264.17,1076380,1076400,0.732689,-1.53449
1080000,101325,259.25,267.05,0.55,0.011,2000,0.1,3.6,4.88692,218.847,691.906,419.366,108.369,1.1101,248.427,265.064,1079970,1080000,0.732689,-1.53449
1083600,101325,259.85,268.15,0.53,0.1,2000,0.6,2.6,4.53786,228.988,370.383,329.169,182.848,1.13572,250.635,265.943,1083570,1083600,0.732689,-1.53449
1087200,101325,259.85,267.05,0.57,0.7,6100,1,5.2,4.53786,231.198,209.311,238.331,168.5,1.21014,253.328,265.154,1087170,1087200,0.732689,-1.53449
1090800,101325,259.25,267.05,0.55,0.4,2000,0.8,4.1,4.36332,236.015,138.94,113.313,73.5,1.32486,251.415,265.064,1090770,1090800,0.732689,-1.53449
1094400,101325,258.75,265.95,0.57,1,6100,1,5.2,4.36332,241.906,1.79977,15.6739,6.85345,1.46995,256.142,264.17,1094370,1094400,0.732689,-1.53449
1098000,101325,258.75,264.85,0.62,1,6100,1,3.1,4.18879,240.547,0.374595,3.31875,3.27155,1.63659,255.083,263.378,1097970,1098000,0.732689,-1.53449
1101600,101325,259.85,264.85,0.68,1,6100,1,3.1,4.18879,239.909,0.0001,0.0001,0.0001,1.81778,255.36,263.613,1101570,1101600,0.732689,-1.53449
1105200,101325,259.85,264.25,0.71,1,6100,1,0.000001,0.001,242.924,0.0001,0.0001,0.0001,2.00792,254.781,263.169,1105170,1105200,0.732689,-1.53449
1108800,101325,261.45,265.95,0.71,1,3050,1,3.1,3.14159,246.944,0.0001,0.0001,0.0001,2.20201,256.821,264.757,1108770,1108800,0.732689,-1.53449
1112400,101325,261.45,265.95,0.71,1,3050,1,3.1,3.14159,248.035,0.0001,0.0001,0.0001,2.39422,256.821,264.757,1112370,1112400,0.732689,-1.53449
1116000,101325,262.05,266.45,0.71,1,3050,1,3.1,3.31613,249.688,0.0001,0.0001,0.0001,2.57481,257.453,265.222,1115970,1116000,0.732689,-1.53449
1119600,101325,262.55,266.45,0.74,1,3050,1,3.1,3.14159,249.75,0.0001,0.0001,0.0001,2.72155,257.577,265.351,1119560,1119600,0.732689,-1.53449
1123200,101325,262.05,266.45,0.71,1,3050,1,3.1,3.31613,248,0.0001,0.0001,0.0001,2.7849,257.453,265.222,1123160,1123200,0.732689,-1.53449
1126800,101325,262.05,265.95,0.74,1,2740,1,5.2,3.14159,246,0.0001,0.0001,0.0001,2.72369,256.97,264.881,1126760,1126800,0.732689,-1.53449
1130400,101325,262.55,265.35,0.81,1,2130,1,4.1,3.31613,251.65,0.0001,0.0001,0.0001,2.57792,256.514,264.598,1130360,1130400,0.732689,-1.53449
